id,identity,alignmentLength,maxAlignment,phylum,class,order,family,genus,species,db,phylumID,classID,speciesID
4160bd465068825ffcc137a52e0d6296,82.45,302,24899.9,Arthropoda,Insecta,Lepidoptera,Noctuidae,Phoberia,Phoberia_ingenua,SHELBY,NA,NA,NA
73d94d327264d5f4c6771871eb416152,93.93,313,29400.09,Arthropoda,Malacostraca,Decapoda,Diogenidae,Areopaguristes,Areopaguristes_HK01,SHELBY,NA,NA,NA
762f578bc79a59e5d124eb84eb1878e4,87.22,313,27299.86,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides_sphagnumensis,SHELBY,NA,NA,NA
d9dd8b15a0fb7452e3538fffa3548388,100,313,31300,Mollusca,Gastropoda,Trochida,Trochidae,Monodonta,Monodonta_labio,SHELBY,NA,NA,NA
f32a03ebcb83333a34041c6ab9f64dd4,83.495,309,25799.955,Platyhelminthes,Rhabditophora,Polycladida,Planoceridae,Planocera,Planocera_cf._heda_SI-2017,SHELBY,NA,NA,NA
2b1432e95b436a0ae1ae197c66b1029f,100,313,31300,Mollusca,Gastropoda,Trochida,Turbinidae,Astralium,Astralium_haematragum,SHELBY,NA,NA,NA
3001ea72eff96c0a3f9efcd76008bad3,86.928,306,26599.968,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Neochromadora,Neochromadora_poecilosomoides,SHELBY,NA,NA,NA
3fd52bdc655fff2d57c3b7002c3cef8a,86.859,312,27100.008,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Eucheilota,Eucheilota_maculata,SHELBY,NA,NA,NA
684dfebb6b06c62656ad8c438d62f7f3,80.984,305,24700.12,Annelida,Polychaeta,Eunicida,Eunicidae,Palola,Palola_sp._AS-2005,SHELBY,NA,NA,NA
687656c6f20ae03913b0e7bea7daf298,80.656,305,24600.08,Arthropoda,Arachnida,Araneae,Agelenidae,Notiocoelotes,Notiocoelotes_orbiculatus,SHELBY,NA,NA,NA
7a07490b6f471bc75f1ce9b89693e7eb,84.691,307,26000.137,Mollusca,Bivalvia,Galeommatida,Kelliidae,Kellia,Kellia_porculus,SHELBY,NA,NA,NA
a2ce3e8b53e85554d248882b816b83f0,83.388,307,25600.116,Mollusca,Gastropoda,Cephalaspidea,Aglajidae,Philinopsis,Philinopsis_cf._cyanea_NA-2007,SHELBY,NA,NA,NA
c7d4b35a1f512f38619842ffcf2d2ffb,82.692,312,25799.904,Cnidaria,Hydrozoa,Leptothecata,Haleciidae,Halecium,Halecium_halecinum,SHELBY,NA,NA,NA
d5edcc0c14a5eade361f6ac256e254df,88.291,316,27899.956,Nemertea,Enopla,Monostilifera,Prosorhochmidae,Prosorhochmus,Prosorhochmus_nelsoni,SHELBY,NA,NA,NA
11eef65bd0c2c6acceec0152c9508e41,81.23,309,25100.07,Arthropoda,Hexanauplia,Calanoida,Calanidae,Undinula,Undinula_vulgaris,SHELBY,NA,NA,NA
8fe0d99347edaa7309fb407bfcb81e80,94.444,306,28899.864,Nemertea,Palaeonemertea,Archinemertea,Cephalothricidae,Cephalothrix,Cephalothrix_fasciculus,SHELBY,NA,NA,NA
a4d1d16980f3e1a70235c964fcd4fa7c,87.821,312,27400.152,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,NA,Lafoeidae,SHELBY,NA,NA,NA
b02371957a457689037ff9dd90258d33,80.128,312,24999.936,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,Tortanus_derjugini,SHELBY,NA,NA,NA
ccf30bcf5198ed3f310984e7d255b8d0,80.769,312,25199.928,Annelida,Clitellata,Haplotaxida,Megascolecidae,Metaphire,Metaphire_yuhsii,SHELBY,NA,NA,NA
db0e21745fcf679ec47aa2e53db4eead,93.569,311,29099.959,Porifera,Demospongiae,Suberitida,Halichondriidae,Hymeniacidon,Hymeniacidon_perlevis,SHELBY,NA,NA,NA
fc107bdf60c98858c9787902570784ac,100,313,31300,Entoprocta,NA,NA,Barentsiidae,NA,Barentsiidae_HK01,SHELBY,NA,NA,NA
1b7d34bf1c581efd70836ea67a323683,80.328,305,24500.04,Arthropoda,Malacostraca,Amphipoda,Talitridae,Talorchestia,Talorchestia_sp._2_HL-2018,SHELBY,NA,NA,NA
6051e7d2d5c2b8695cbfaa56200a0434,95.527,313,29899.951,Porifera,Demospongiae,Clionaida,Clionaidae,Pione,Pione_velans,SHELBY,NA,NA,NA
6c5ed815428526b9f42dba8e1ca3181a,90.096,313,28200.048,Mollusca,Gastropoda,Nudibranchia,Dendrodorididae,Doriopsilla,Doriopsilla_miniata,SHELBY,NA,NA,NA
7eadee1b7da1292dbc38f8a6c9f683d6,80.656,305,24600.08,Porifera,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella_gracilis,SHELBY,NA,NA,NA
8612fb8eabeecf0ea24b501185489220,80.317,315,25299.855,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,Aequorea_sp._USHIKKK,SHELBY,NA,NA,NA
9622f564403bd415bcf3ac5a49fb8a37,82.166,314,25800.124,Arthropoda,Hexanauplia,Calanoida,Calocalanidae,Calocalanus,Calocalanus_styliremis,SHELBY,NA,NA,NA
ffa29e7a564a58c3365ccd0475d1056e,95.847,313,30000.111,Arthropoda,Malacostraca,Tanaidacea,Leptocheliidae,Leptochelia,Leptochelia_rapax,SHELBY,NA,NA,NA
01fa071ab946579a174d2dbcbe1b1d61,87.859,313,27499.867,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus,Polycirrus_sp._11BIOAK-1122,SHELBY,NA,NA,NA
0a06213fa969f49cbbedeab325ed1603,84.395,314,26500.03,Arthropoda,Malacostraca,Decapoda,Xanthidae,Atergatis,Atergatis_floridus,SHELBY,NA,NA,NA
2cdf2e85c4aaa99f48fb18c5cc3d9dfd,81.21,314,25499.94,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Schizopera,Schizopera_leptafurca,SHELBY,NA,NA,NA
92cb48a04c0482b59e05928bce531b36,83.706,313,26199.978,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Lepidodermella,Lepidodermella_squamata,SHELBY,NA,NA,NA
9b6d50ff70c5b30f1851c35004425fd7,99.357,311,30900.027,Echinodermata,Ophiuroidea,Ophiurida,Ophiodermatidae,Ophiarachnella,Ophiarachnella_gorgonia,SHELBY,NA,NA,NA
cbd9dcacaba12c8ec8ebaf3463119b79,89.457,313,28000.041,Nemertea,NA,NA,NA,NA,Nemertea,SHELBY,NA,NA,NA
d1507741a6acdba78f12f53c03d66c01,99.038,312,30899.856,Bryozoa,Gymnolaemata,Cheilostomatida,Watersiporidae,Watersipora,Watersipora_HK01,SHELBY,NA,NA,NA
e22ee408b3d468c863cb68d5400106d0,82.109,313,25700.117,Annelida,Clitellata,Haplotaxida,Lumbricidae,Aporrectodea,Aporrectodea_caliginosa,SHELBY,NA,NA,NA
e37445319215c1163ee50cc4259a9be3,81.848,303,24799.944,Cnidaria,Hydrozoa,Siphonophorae,Prayidae,Praya,Praya_dubia,SHELBY,NA,NA,NA
f66c73c966791c040e22eebffebf51a5,80.984,305,24700.12,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,Asellopsis,Asellopsis_intermedia,SHELBY,NA,NA,NA
f99f847b2e85d2d0f8ffccdfe695d474,85.621,306,26200.026,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Rhips,Rhips_sp._1AMA,SHELBY,NA,NA,NA
1daf43fd7c4fe3882320c3995a846c50,86.306,314,27100.084,Arthropoda,Insecta,Diptera,Tachinidae,Itaplectops,Itaplectops_sp._n._4_MAS-2015,SHELBY,NA,NA,NA
330f06066a49efbb2f6b8accdcfc95a9,93.61,313,29299.93,Echinodermata,Echinoidea,Temnopleuroida,Temnopleuridae,Temnopleurus,Temnopleurus_hardwickii,SHELBY,NA,NA,NA
3ad51310003a95ce54ce2fd888d3a10a,91.026,312,28400.112,Arthropoda,Malacostraca,Decapoda,Alpheidae,Synalpheus,Synalpheus_streptodactylus,SHELBY,NA,NA,NA
919910cd563767ce2602e0b4d589ac04,82.748,313,25900.124,Annelida,Polychaeta,NA,NA,NA,Polychaeta_sp._KSA_1593,SHELBY,NA,NA,NA
a0a0a607b294e0ce90e9818007f772d6,82.051,312,25599.912,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus,Polycirrus,SHELBY,NA,NA,NA
a8201fd8d944c49ff92a8b54c45b0c7c,88.103,311,27400.033,Arthropoda,Malacostraca,Amphipoda,Gammaridae,NA,Gammaridae_sp._KML_32,SHELBY,NA,NA,NA
d462a0d8d5644cd5ff5683e68fbdbef4,84.59,305,25799.95,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp._BOLD:AAO7110,SHELBY,NA,NA,NA
f7020013749554f8a9e3f162050e7afc,82.258,310,25499.98,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Telemiades,Telemiades_nicomedes,SHELBY,NA,NA,NA
17788a7136c77db62706058654cb11be,87.821,312,27400.152,Cnidaria,Hydrozoa,Anthoathecata,Zancleidae,Zanclea,Zanclea_sp._MA006,SHELBY,NA,NA,NA
2c4c96adb8e30bfb786eb2ba1b8b2619,81.789,313,25599.957,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,Mesocyclops,Mesocyclops_sp._2_MYL-2014,SHELBY,NA,NA,NA
41b91e05b7031d506729fa989e119e7f,82.748,313,25900.124,Annelida,Clitellata,Haplotaxida,Lumbricidae,NA,Lumbricidae_sp._DPEW60818,SHELBY,NA,NA,NA
66326af8e93d1cbd002c5ea0553e27bf,97.152,316,30700.032,Mollusca,Gastropoda,Nudibranchia,Hexabranchidae,Hexabranchus,Hexabranchus_sanguineus,SHELBY,NA,NA,NA
6b807e2e0b2353dd2f2537a197f9b6f5,100,313,31300,Annelida,Polychaeta,Phyllodocida,Polynoidae,NA,Polynoidae_HK05,SHELBY,NA,NA,NA
9285baccc1a197a0b955548e27202403,99.342,304,30199.968,Mollusca,Bivalvia,Ostreoida,Ostreidae,Nanostrea,Nanostrea_fluctigera,SHELBY,NA,NA,NA
9c81d2b9e32ebf5326c43fe1a8403922,81.847,314,25699.958,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Adelpha,Adelpha_iphicleola,SHELBY,NA,NA,NA
47acf7f2042cf763c77b5a733d2d647b,85.304,313,26700.152,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Lineus,Lineus_clandestinus,SHELBY,NA,NA,NA
7fe82108e75496d1503c3aed6c6c5077,99.681,313,31200.153,Arthropoda,Insecta,Odonata,Libellulidae,Pantala,Pantala_flavescens,SHELBY,NA,NA,NA
87c53e20487ccfaea0b11da910731348,100,313,31300,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus_furcatus,SHELBY,NA,NA,NA
8f848c5e047d5f2731c0f431c5204b0e,89.068,311,27700.148,Mollusca,Gastropoda,[unassigned]_Caenogastropoda,Triphoridae,Coriophora,Coriophora_fusca,SHELBY,NA,NA,NA
f087303e842125066edac214907fac4b,82.026,306,25099.956,Annelida,Polychaeta,Spionida,Spionidae,NA,Spionidae_sp._CMC01,SHELBY,NA,NA,NA
105e52570459c38ab1f645fb95f129ee,84.127,315,26500.005,Arthropoda,Insecta,Diptera,Ephydridae,Parydra,Parydra_sp._FinAcal54,SHELBY,NA,NA,NA
450d89de08d948455bff353111149df2,90.064,312,28099.968,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Cuapetes,Cuapetes_HK01,SHELBY,NA,NA,NA
6542ec738d898550c3c7bea0e2a2c9e7,86.218,312,26900.016,Nemertea,Enopla,Monostilifera,Protopelagonemertidae,Protopelagonemertes,Protopelagonemertes_beebei,SHELBY,NA,NA,NA
96415210f7909c45166838aa9daf8580,83.601,311,25999.911,Chordata,Actinopteri,Perciformes,Gasterosteidae,Pungitius,Pungitius_pungitius,SHELBY,NA,NA,NA
e0ed952a27c3ceac45d6da540fc5dbb6,99.681,313,31200.153,Mollusca,Bivalvia,Galeommatida,Kelliidae,Kellia,Kellia_porculus,SHELBY,NA,NA,NA
fcfd7ff99e93f812f257845b04fe5f15,80.573,314,25299.922,Arthropoda,Insecta,Diptera,NA,NA,NA,SHELBY,NA,NA,NA
0640ac626da8be4e0357e498e284b38e,81.169,308,25000.052,Arthropoda,Hexanauplia,Calanoida,Mesaiokeratidae,Mesaiokeras,Mesaiokeras_hurei,SHELBY,NA,NA,NA
1adf578d35396e5ceb28d70dee748cda,100,313,31300,Arthropoda,Malacostraca,Decapoda,Xanthidae,Novactaea,Novactaea_bella,SHELBY,NA,NA,NA
1cc45e45b4690a4ef04b4fdf325a2c34,96.486,313,30200.118,Arthropoda,Malacostraca,Decapoda,Galatheidae,Galathea,Galathea_senta,SHELBY,NA,NA,NA
2dade53af209cf008b335c7948e9251b,99.361,313,31099.993,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Colochirus,Colochirus_quadrangularis,SHELBY,NA,NA,NA
6da20b014f7b02debcba049f51a5d04e,87.46,311,27200.06,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia_vidovici,SHELBY,NA,NA,NA
78e0ea1358c835a7ad1505352f0afb63,97.444,313,30499.972,Annelida,Polychaeta,Phyllodocida,Polynoidae,NA,Polynoidae_HK04,SHELBY,NA,NA,NA
8a3fbab892fbddfabe4c3fb82c97eca9,80.065,306,24499.89,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidia,Herdmania_pallida,SHELBY,NA,NA,NA
8e8ce25f3896b4816c5e3ae9fa24aaf2,80.769,312,25199.928,Arthropoda,Insecta,Diptera,Agromyzidae,NA,Agromyzidae_sp._BIOUG23987-H02,SHELBY,NA,NA,NA
c58fcef2cecbd891a0a92feabb768222,100,313,31300,Chordata,Actinopterygii,Perciformes,Gobiidae,Priolepis,Priolepis_semidoliata,SHELBY,NA,NA,NA
d810f26eb37b4374ed20200f651aef87,80.132,302,24199.864,Arthropoda,Insecta,Diptera,Tachinidae,Belvosia,Belvosia_sp._Woodley11,SHELBY,NA,NA,NA
f7104cd33a852d599ccbeb042cd57fc9,99.361,313,31099.993,Mollusca,Gastropoda,Littorinimorpha,Ranellidae,Gyrineum,Gyrineum_natator,SHELBY,NA,NA,NA
491e6996a737ee92dc9954a5f5e7a3c1,88.424,311,27499.864,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,Alpheus_bannerorum,SHELBY,NA,NA,NA
59def343d8e714aa630cac41618ec72d,81.433,307,24999.931,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,Niphargus_sp._T288,SHELBY,NA,NA,NA
5a46a5b863ba4bf229762598ef82e036,90.415,313,28299.895,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Rhombognathus,Rhombognathus_sp._CHO0808_3,SHELBY,NA,NA,NA
9eb9e707714f9738f00f6b64e8fab554,82.65,317,26200.05,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Philaethria,Philaethria_wernickei,SHELBY,NA,NA,NA
c749c156d10e4763b03f6f3a1a437a8a,100,313,31300,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia_sp._GL_JRH-2014,SHELBY,NA,NA,NA
ff34ae85dbc57f1a4fcb222a2454c37a,84.918,305,25899.99,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Parapallene,Parapallene_avida,SHELBY,NA,NA,NA
0611779c60d9d4af70c68a6d9594e460,80.592,304,24499.968,Arthropoda,Insecta,Hymenoptera,Braconidae,Dinotrema,Dinotrema_sp._BOLD-2016,SHELBY,NA,NA,NA
651fa1d14b21a2d544e62000689e88ad,82.623,305,25200.015,Arthropoda,Arachnida,Trombidiformes,Pionidae,NA,Pionidae_sp._BIOUG25923-E09,SHELBY,NA,NA,NA
b9bdecb929a34cc8a983c35f1bb90958,81.529,314,25600.106,Arthropoda,Insecta,Lepidoptera,Erebidae,Virbia,Virbia_fragilis,SHELBY,NA,NA,NA
0826c5e5c97bc9b373fad902bc85cdb0,86.624,314,27199.936,Mollusca,Gastropoda,Neogastropoda,Mitridae,Subcancilla,Subcancilla_aff._pia_MNHN-IM-2007-30126,SHELBY,NA,NA,NA
30c1e0bbe240e4fd85aab650639f68f0,88.71,310,27500.1,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,Alpheus_bannerorum,SHELBY,NA,NA,NA
ab23ea2201f24bdb3a778542831718d5,100,313,31300,Cnidaria,Hydrozoa,Anthoathecata,Zancleidae,Zanclea,Zanclea_sp._ZX_JRH-2014,SHELBY,NA,NA,NA
0b2c396cda78f6cac30ecaa51b760621,80.066,301,24099.866,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,Melitaea_phoebe,SHELBY,NA,NA,NA
612b4fbc7821b09998ea076ddcba6c96,81.35,311,25299.85,Annelida,Polychaeta,Eunicida,Onuphidae,Diopatra,Diopatra,SHELBY,NA,NA,NA
81b1f2c8315a0874e5efa8a495fe9872,80.795,302,24400.09,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Agalma,Agalma_elegans,SHELBY,NA,NA,NA
e9627d48228749ab1dbf06bd7bd95388,99.681,313,31200.153,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria,Holothuria_leucospilota,SHELBY,NA,NA,NA
f6f9144953fc765f70ef18672f4cd806,82.201,309,25400.109,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botryllus,Botryllus_schlosseri,SHELBY,NA,NA,NA
f73975f54a67d9ac4408e309ccc638c0,81.063,301,24399.963,Arthropoda,Malacostraca,Decapoda,Eugonatonotidae,Eugonatonotus,Eugonatonotus_crassus,SHELBY,NA,NA,NA
0c56c479abfd0e3b71013d72399db07e,80.831,313,25300.103,Annelida,Polychaeta,Sabellida,Oweniidae,Galathowenia,Galathowenia_oculata,SHELBY,NA,NA,NA
5dc95eb67c2600f39b9f8dddf58ea65a,100,313,31300,Mollusca,Gastropoda,Trochida,Trochidae,Trochus,Trochus_HK01,SHELBY,NA,NA,NA
66de609ea31bb8b2ee401e64ed57072a,99.361,313,31099.993,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Parvocalanus,Parvocalanus_crassirostris,SHELBY,NA,NA,NA
8b59f142b4b053ab91fd93e5949a00a9,82.803,314,26000.142,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,Boltenia_villosa,SHELBY,NA,NA,NA
bab75e6d132ab34b7743dae270e55b10,88.179,313,27600.027,Nemertea,Enopla,NA,NA,NA,NA,SHELBY,NA,NA,NA
c09a7d2557a4b7d785f98baf7cce5c5a,94.888,313,29699.944,Arthropoda,Malacostraca,Decapoda,Xanthidae,Actaeodes,Actaeodes_mutatus_HK02,SHELBY,NA,NA,NA
cc4414aebe516c3891bc75a44ed1c7e9,81.447,318,25900.146,Arthropoda,Insecta,Lepidoptera,Erebidae,Cisseps,Cisseps_fulvicollis,SHELBY,NA,NA,NA
dc75ce4607fac152e6fd303a70667e9d,99.681,313,31200.153,Mollusca,Gastropoda,Nudibranchia,Dorididae,Jorunna,Jorunna_HK01,SHELBY,NA,NA,NA
e2a122aefa934cd7f9205498e5a54b98,81.847,314,25699.958,Arthropoda,Arachnida,Araneae,Linyphiidae,Pityohyphantes,Pityohyphantes_subarcticus,SHELBY,NA,NA,NA
e9d6aacd591e3acb8f2898edb55400e6,80.399,301,24200.099,Arthropoda,Insecta,Diptera,NA,NA,NA,SHELBY,NA,NA,NA
5ed6e1c105217d65e02c5d51df318a4c,80,305,24400,Arthropoda,Malacostraca,Decapoda,Plagusiidae,Percnon,Percnon_gibbesi,SHELBY,NA,NA,NA
6ad8f38df9d6bd052e368fe7ea04cbde,94.888,313,29699.944,Arthropoda,Malacostraca,Decapoda,Diogenidae,Diogenes,Diogenes_pallescens,SHELBY,NA,NA,NA
acfc02636a65ea5dc09ef7515cc62772,81.905,315,25800.075,Arthropoda,Insecta,NA,NA,NA,NA,SHELBY,NA,NA,NA
e72fdc68dda2a2b69ea2a8d9379d2129,81.21,314,25499.94,Arthropoda,Malacostraca,Decapoda,Xanthidae,Liomera,Liomera_venosa,SHELBY,NA,NA,NA
fed87f5781499d34cfe9f10dd7664ce4,92.332,313,28899.916,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp._BOLD:AAO7110,SHELBY,NA,NA,NA
1f89063042909285578621e3c072515a,94.888,313,29699.944,Arthropoda,Malacostraca,Decapoda,Xanthidae,Actaeodes,Actaeodes_mutatus_HK02,SHELBY,NA,NA,NA
23b374832ea38bd41ac63cb82c102642,86.557,305,26399.885,Annelida,Polychaeta,Eunicida,Oenonidae,Arabella,Arabella_semimaculata,SHELBY,NA,NA,NA
8fce1496412e8f2e0fbc2b1b36f5fcb3,81.15,313,25399.95,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,Gammarus_locusta,SHELBY,NA,NA,NA
a7b925d1260f85b5d5a7e2fa9e850b7a,95.527,313,29899.951,Porifera,Demospongiae,Suberitida,Suberitidae,Protosuberites,Protosuberites_denhartogi,SHELBY,NA,NA,NA
defb6b18c9a2eec833bce209f16d5fd3,82.667,300,24800.1,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium_quadrivittatum,SHELBY,NA,NA,NA
192aa6f324878e0e1c518d95d3901b68,100,313,31300,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Nereiphylla,Nereiphylla_HK01,SHELBY,NA,NA,NA
382ad24d5eac76d14b8b08b70585df05,88.462,312,27600.144,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,Coryne,Coryne_eximia,SHELBY,NA,NA,NA
3ac1b9e789addadd379c9348f9e217af,81.35,311,25299.85,Platyhelminthes,Rhabditophora,Polycladida,Notoplanidae,Notoplana,Notoplana_delicata,SHELBY,NA,NA,NA
3d20b0905c503560faff95b3310f379f,88.498,313,27699.874,Mollusca,Gastropoda,NA,NA,NA,NA,SHELBY,NA,NA,NA
4699ca224e070fa6f521d1c4599344c3,83.228,316,26300.048,Annelida,Clitellata,Haplotaxida,Megascolecidae,Amynthas,Amynthas_sp._1_LZ-2016,SHELBY,NA,NA,NA
5520e8db23d17775287305e08d582a40,80.583,309,24900.147,Arthropoda,Insecta,Diptera,Limoniidae,NA,Limoniidae_sp._BIOUG21390-D04,SHELBY,NA,NA,NA
709d7fc2b062c0ae9b14d32aa4b74a9f,96.486,313,30200.118,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,Botrylloides_chevalense,SHELBY,NA,NA,NA
78c6132306c3dc08277258d369c0f696,80.328,305,24500.04,Arthropoda,Insecta,Lepidoptera,Pyralidae,Hulstia,Hulstia_undulatella,SHELBY,NA,NA,NA
82fcd5fac9896ef238928132ef60cea6,100,313,31300,Arthropoda,Malacostraca,Decapoda,Xanthidae,Pilodius,Pilodius_miersi,SHELBY,NA,NA,NA
85bf96593074612dbb37a6fb75088ddc,93.421,304,28399.984,Mollusca,Bivalvia,Ostreoida,Ostreidae,Dendostrea,Dendostrea_crenulifera,SHELBY,NA,NA,NA
97a867c6ae3600da92bdbf386e4ac463,88.462,312,27600.144,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,Tethya_minuta,SHELBY,NA,NA,NA
a10b12eb861b8accac02ff462e684601,80.317,315,25299.855,Annelida,Polychaeta,Spionida,Spionidae,Polydora,Polydora_cornuta,SHELBY,NA,NA,NA
ac966b28b47eb888adda38ab7c15c8c3,81.41,312,25399.92,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterorhabdus,Heterorhabdus_habrosomus,SHELBY,NA,NA,NA
f9badad3a09f96a05c2ab2d3df149ada,99.681,313,31200.153,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Bunodosoma,Bunodosoma_cavernatum,SHELBY,NA,NA,NA
fb033ac202b4c9b3c30ba21144440d32,96.486,313,30200.118,Porifera,Demospongiae,Poecilosclerida,Coelosphaeridae,Lissodendoryx,Lissodendoryx_sp._QMB_G300820,SHELBY,NA,NA,NA
fdfd2ca7b4268d4b66f460bc084377a5,81.877,309,25299.993,Arthropoda,Insecta,Coleoptera,Cerambycidae,Moneilema,Moneilema_appressum,SHELBY,NA,NA,NA
20924a1a194fc990d260640b0470e09c,89.068,311,27700.148,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Obelia_dichotoma,SHELBY,NA,NA,NA
50acf92fd96674b7910e21b42d9c1d34,99.361,313,31099.993,Arthropoda,Hexanauplia,Harpacticoida,Cletodidae,Geehydrosoma,Geehydrosoma_intermedia,SHELBY,NA,NA,NA
54243d0c45b3156aff805c8ff3562916,85.032,314,26700.048,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Atteva,Atteva_hysginiella,SHELBY,NA,NA,NA
7bbaa8d4f7b91844705b2b77fa8717f8,95.527,313,29899.951,Echinodermata,Ophiuroidea,Ophiurida,Amphiuridae,Amphipholis,Amphipholis_squamata,SHELBY,NA,NA,NA
8cba8e9b556dda4422f9568cb4385243,80.573,314,25299.922,Arthropoda,Insecta,Diptera,NA,NA,NA,SHELBY,NA,NA,NA
8fef3aca40443dc21534448f42ba1f14,96.154,312,30000.048,Arthropoda,Malacostraca,Decapoda,Alpheidae,Athanas,Athanas_parvus,SHELBY,NA,NA,NA
97e10813e4c3de886c9aad2a48dd061f,87.781,311,27299.891,Mollusca,Gastropoda,Nudibranchia,Dorididae,Hoplodoris,Hoplodoris_armata,SHELBY,NA,NA,NA
a0b259b033c51f43cdc8a825a45ed63b,90.354,311,28100.094,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Pachycheles,Pachycheles_sculptus,SHELBY,NA,NA,NA
a5eebb3ae37b0935647ec778b8dcc419,82.333,300,24699.9,Arthropoda,Insecta,Diptera,NA,NA,NA,SHELBY,NA,NA,NA
a6fd55c1a2da698a6771a28af5a817a9,98.083,313,30699.979,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria_prolifera,SHELBY,NA,NA,NA
aaa906c37c95aac1a27fe02a6d44a0c3,84.762,315,26700.03,Arthropoda,Insecta,Lepidoptera,Geometridae,Anomocentris,Anomocentris_trissodesma,SHELBY,NA,NA,NA
d15ad0f8a44c9a3712bacb060154ab05,99.042,313,31000.146,Mollusca,Gastropoda,Trochida,Trochidae,Monodonta,Monodonta_labio,SHELBY,NA,NA,NA
ec1ea1c03b88271abf180840d2cd2d45,91.318,311,28399.898,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Rhombognathus,Rhombognathus_sp._CHO0808_3,SHELBY,NA,NA,NA
ef88b60516157b25dc624d72256f8835,80.333,300,24099.9,Arthropoda,Insecta,Coleoptera,Staphylinidae,Aleochara,Aleochara_stichai,SHELBY,NA,NA,NA
fe431945cc6a4ec99a87b217465afe8f,82.524,309,25499.916,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,SHELBY,NA,NA,NA
1ecbaaeec6c8d013705ba759a8858413,83.706,313,26199.978,Nemertea,Enopla,Monostilifera,Protopelagonemertidae,Protopelagonemertes,Protopelagonemertes_sp._544,SHELBY,NA,NA,NA
2aab719e810ac3c28cf0fa1b7ed070c1,81.935,310,25399.85,Platyhelminthes,NA,NA,NA,NA,NA,SHELBY,NA,NA,NA
68584390d282028942e63189e86c6b2c,83.067,313,25999.971,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Halacarellus,Halacarellus_sp._UFMG_170722,SHELBY,NA,NA,NA
820a680b5d8bafb3d5fe9f1185e7b711,100,313,31300,Mollusca,Bivalvia,Galeommatida,Galeommatidae,Ephippodonta,Ephippodonta_oedipus,SHELBY,NA,NA,NA
